dia,data_iso,intensidade_gco2_kwh,emissoes_kt,producao_gwh,consumo_gwh,saldo_importador_gwh,bombagem_gwh,importacao_perc_consumo,intensidade_min,intensidade_max
13/01/2024,2024-01-13,80.1,16.3,202.98,158.14,-43.41,1.18,0.0,50.1,121.3
14/01/2024,2024-01-14,58.1,8.3,142.71,145.47,13.04,9.97,11.05,46.6,85.2
15/01/2024,2024-01-15,99.3,19.0,191.39,166.03,-17.0,8.06,1.29,49.3,126.6
16/01/2024,2024-01-16,83.8,18.7,222.68,166.79,-50.34,5.28,0.11,40.8,113.7
17/01/2024,2024-01-17,43.0,8.7,203.23,163.45,-25.48,13.95,0.09,37.7,51.4
18/01/2024,2024-01-18,65.2,11.6,177.6,164.17,-4.9,8.28,5.55,39.8,98.8
19/01/2024,2024-01-19,62.8,12.2,194.81,162.01,-31.67,0.88,0.42,44.3,83.7
20/01/2024,2024-01-20,76.1,12.5,164.58,144.73,-13.95,5.63,2.06,51.1,101.0
21/01/2024,2024-01-21,66.0,8.4,126.66,140.1,39.55,25.72,29.43,45.9,90.9
22/01/2024,2024-01-22,79.7,12.7,159.38,168.39,28.07,18.72,19.29,53.1,113.2
23/01/2024,2024-01-23,127.5,20.4,160.1,163.82,14.96,10.94,14.92,89.2,160.1
24/01/2024,2024-01-24,113.6,17.9,157.69,157.43,10.62,10.6,14.16,86.9,150.9
25/01/2024,2024-01-25,110.8,16.5,149.02,157.1,19.7,11.3,18.01,65.8,135.5
26/01/2024,2024-01-26,80.1,12.6,157.41,155.54,1.69,3.29,8.54,51.7,113.3
27/01/2024,2024-01-27,54.7,8.4,153.79,134.29,-10.31,8.88,4.74,41.5,78.6
28/01/2024,2024-01-28,49.6,6.4,129.51,127.07,22.09,24.14,21.18,42.3,68.7
29/01/2024,2024-01-29,88.9,14.6,164.27,149.7,-9.0,5.32,6.77,48.5,120.8
30/01/2024,2024-01-30,103.1,17.3,167.52,153.48,-11.59,2.21,3.94,73.1,130.3
31/01/2024,2024-01-31,105.4,18.4,174.2,152.42,-17.18,4.32,4.65,58.2,148.7
01/02/2024,2024-02-01,65.9,9.5,144.7,152.13,24.09,16.31,22.45,49.2,87.8
02/02/2024,2024-02-02,65.6,9.2,140.33,149.77,26.16,16.35,21.44,51.9,89.7
03/02/2024,2024-02-03,81.5,11.4,139.97,130.79,3.56,12.43,10.48,53.0,121.5
04/02/2024,2024-02-04,94.4,9.8,104.12,124.54,35.91,15.15,32.65,73.3,127.4
05/02/2024,2024-02-05,123.4,18.9,153.42,151.65,2.52,4.03,9.96,89.1,147.4
06/02/2024,2024-02-06,112.7,15.6,138.15,155.89,24.64,6.55,18.86,70.7,163.8
07/02/2024,2024-02-07,69.7,11.2,160.18,158.41,8.04,9.48,13.9,48.1,105.5
08/02/2024,2024-02-08,45.8,8.3,181.19,166.06,-7.81,6.97,5.35,37.0,60.0
09/02/2024,2024-02-09,64.7,12.6,195.21,160.99,-25.74,8.2,6.99,40.1,84.2
10/02/2024,2024-02-10,49.3,7.7,155.12,140.24,18.12,32.57,14.34,41.0,68.3
11/02/2024,2024-02-11,67.4,9.4,139.57,136.64,6.19,8.8,12.83,46.6,107.0
12/02/2024,2024-02-12,85.6,12.6,146.6,142.83,23.64,27.01,23.61,56.4,131.4
13/02/2024,2024-02-13,117.5,19.7,167.36,133.89,-28.29,4.97,0.08,95.9,137.3
14/02/2024,2024-02-14,98.6,19.0,192.5,148.66,-41.26,2.34,0.05,72.1,153.1
15/02/2024,2024-02-15,98.6,18.9,192.03,153.05,-32.42,6.3,0.65,85.2,135.0
16/02/2024,2024-02-16,136.8,20.6,150.62,151.03,7.63,6.96,13.7,98.2,183.7
17/02/2024,2024-02-17,111.5,15.0,134.41,130.94,17.66,20.79,23.92,91.9,170.0
18/02/2024,2024-02-18,126.6,14.3,112.94,121.74,30.22,21.08,28.97,94.9,180.7
19/02/2024,2024-02-19,116.2,16.2,139.85,143.67,23.83,19.69,24.34,84.7,166.1
20/02/2024,2024-02-20,111.3,16.2,145.55,145.23,14.87,14.89,18.79,85.7,135.2
21/02/2024,2024-02-21,101.3,17.1,168.65,149.76,-11.49,7.15,9.67,79.3,125.6
22/02/2024,2024-02-22,50.5,8.8,174.39,157.08,1.27,18.19,10.5,40.4,77.6
23/02/2024,2024-02-23,50.5,8.5,168.06,157.89,16.52,26.31,13.45,37.8,66.6
24/02/2024,2024-02-24,41.3,6.5,156.2,139.96,6.33,22.18,13.29,34.9,50.0
25/02/2024,2024-02-25,35.2,6.0,169.94,134.57,-12.92,22.06,1.02,31.9,37.7
26/02/2024,2024-02-26,38.5,7.1,183.66,156.07,-13.73,13.48,2.01,32.4,43.1
27/02/2024,2024-02-27,50.7,9.1,180.14,159.73,-12.33,7.77,5.52,34.6,70.2
28/02/2024,2024-02-28,69.9,11.7,167.72,156.88,2.44,12.94,13.55,37.7,118.5
29/02/2024,2024-02-29,42.3,7.7,181.5,161.25,-7.25,12.63,4.64,37.1,47.7
01/03/2024,2024-03-01,48.4,8.6,177.99,162.96,6.35,21.0,12.41,40.5,55.7
02/03/2024,2024-03-02,38.3,7.4,194.28,148.39,-29.31,16.22,0.62,34.0,41.3
03/03/2024,2024-03-03,55.8,8.6,154.29,136.37,5.86,23.39,17.63,40.6,80.4
04/03/2024,2024-03-04,50.4,9.7,193.57,156.63,-32.39,4.23,0.45,36.8,77.6
05/03/2024,2024-03-05,102.0,18.4,180.46,156.32,-18.36,5.49,7.09,43.2,139.0
06/03/2024,2024-03-06,104.4,21.4,204.86,156.81,-38.24,9.56,4.83,51.6,131.0
07/03/2024,2024-03-07,43.8,8.9,202.77,166.52,-13.15,22.71,4.41,38.4,54.4
08/03/2024,2024-03-08,40.7,8.6,211.39,169.14,-19.1,22.78,5.38,36.2,48.3
09/03/2024,2024-03-09,39.7,7.3,185.29,149.84,-24.71,10.41,1.33,34.7,46.0
10/03/2024,2024-03-10,40.1,7.1,176.49,139.06,-17.77,19.25,1.44,33.8,57.0
11/03/2024,2024-03-11,103.3,17.8,171.97,157.01,-4.08,10.59,11.71,63.1,157.8
12/03/2024,2024-03-12,102.6,19.9,193.61,155.42,-25.12,12.8,7.69,76.6,132.1
13/03/2024,2024-03-13,96.8,19.6,202.67,150.66,-40.07,11.66,2.22,68.0,137.1
14/03/2024,2024-03-14,95.2,18.5,194.7,157.64,-24.82,11.97,6.15,74.2,118.3
15/03/2024,2024-03-15,107.2,18.6,173.41,153.37,-9.37,10.41,9.2,85.2,126.0
16/03/2024,2024-03-16,102.0,17.9,175.47,133.39,-22.49,19.29,10.46,89.5,122.5
17/03/2024,2024-03-17,106.7,15.7,147.04,119.63,-0.72,26.35,15.7,77.9,135.1
18/03/2024,2024-03-18,116.9,20.5,175.11,139.86,-31.05,3.97,0.43,90.9,131.9
19/03/2024,2024-03-19,134.4,20.6,153.16,143.86,3.88,12.89,12.84,106.5,159.1
20/03/2024,2024-03-20,119.1,19.2,160.96,142.65,-4.22,13.78,8.08,92.6,153.1
21/03/2024,2024-03-21,93.1,18.1,193.87,145.13,-21.88,26.52,7.91,75.6,107.7
22/03/2024,2024-03-22,93.4,17.7,189.27,143.5,-37.39,8.11,1.79,48.6,117.2
23/03/2024,2024-03-23,43.2,6.9,159.31,124.48,-1.24,33.2,9.34,38.5,53.1
24/03/2024,2024-03-24,59.5,8.7,146.8,115.28,-11.53,19.62,8.6,41.2,88.6
25/03/2024,2024-03-25,60.9,11.8,194.15,140.85,-47.73,5.3,0.0,47.2,83.7
26/03/2024,2024-03-26,44.6,7.7,173.81,155.23,-4.38,13.85,9.76,35.7,55.5
27/03/2024,2024-03-27,39.8,7.7,193.52,158.91,-19.15,15.11,3.81,36.0,44.9
28/03/2024,2024-03-28,43.5,7.7,176.32,160.12,3.65,19.47,9.33,38.0,48.6
29/03/2024,2024-03-29,59.9,9.3,155.69,137.21,-5.55,12.63,7.37,39.6,83.7
30/03/2024,2024-03-30,56.8,9.5,167.84,133.86,-21.68,11.95,2.84,40.7,87.5
31/03/2024,2024-03-31,46.7,6.4,137.77,113.97,-1.28,22.16,9.34,36.8,56.9
01/04/2024,2024-04-01,51.9,9.2,177.47,135.46,-11.51,30.07,6.53,36.6,82.0
02/04/2024,2024-04-02,46.9,9.6,204.01,159.26,-40.45,3.98,0.5,40.2,65.7
03/04/2024,2024-04-03,57.4,9.5,164.88,148.87,-11.03,4.67,6.37,41.6,86.5
04/04/2024,2024-04-04,46.8,8.4,180.17,146.75,-19.08,13.99,5.07,40.4,54.1
05/04/2024,2024-04-05,43.8,8.0,182.61,142.24,-21.33,18.64,7.11,37.7,57.5
06/04/2024,2024-04-06,52.3,6.9,132.32,128.95,7.08,10.09,15.43,37.6,69.9
07/04/2024,2024-04-07,62.3,7.7,124.28,116.18,1.98,9.74,15.1,41.5,83.5
08/04/2024,2024-04-08,46.6,7.9,170.06,140.84,-15.2,13.65,6.21,39.5,58.5
09/04/2024,2024-04-09,61.5,9.1,148.36,141.31,5.28,11.98,12.42,43.0,95.2
10/04/2024,2024-04-10,67.8,10.0,146.72,139.6,-0.24,6.56,13.05,46.8,109.2
11/04/2024,2024-04-11,63.4,9.9,156.18,138.95,-5.89,10.97,12.35,42.3,89.4
12/04/2024,2024-04-12,63.3,10.2,160.37,136.51,-16.87,6.63,11.46,40.1,97.6
13/04/2024,2024-04-13,66.7,8.7,129.8,119.42,10.49,20.49,23.38,47.7,109.6
14/04/2024,2024-04-14,55.6,6.5,117.34,111.9,21.35,26.39,33.78,39.8,83.8
15/04/2024,2024-04-15,58.5,8.1,138.65,131.5,4.36,11.2,12.94,41.5,72.2
16/04/2024,2024-04-16,65.0,8.1,125.31,134.48,21.1,11.61,22.48,42.3,80.2
17/04/2024,2024-04-17,57.7,8.6,148.65,134.55,-1.85,11.93,14.96,42.0,83.3
18/04/2024,2024-04-18,58.9,8.6,145.25,134.61,3.44,13.74,16.06,41.3,89.1
19/04/2024,2024-04-19,65.0,10.2,157.44,135.35,-12.43,9.35,11.54,40.2,119.1
20/04/2024,2024-04-20,64.1,6.7,104.74,117.59,29.47,16.26,28.6,50.1,90.3
21/04/2024,2024-04-21,62.2,6.2,99.64,108.76,34.62,25.07,34.63,46.9,82.7
22/04/2024,2024-04-22,60.4,6.9,114.18,130.03,39.79,23.53,31.05,47.5,78.0
23/04/2024,2024-04-23,56.1,7.4,132.36,133.67,15.93,14.27,20.45,41.3,84.4
24/04/2024,2024-04-24,65.9,8.4,127.34,132.72,18.83,13.1,24.79,46.5,92.1
25/04/2024,2024-04-25,45.9,7.6,164.54,116.64,-35.49,12.09,0.19,38.2,53.8
26/04/2024,2024-04-26,50.5,7.7,153.36,127.96,-15.77,9.32,10.54,42.3,70.3
27/04/2024,2024-04-27,51.8,7.4,142.87,118.2,-3.0,21.24,12.93,43.3,65.2
28/04/2024,2024-04-28,58.9,6.7,114.05,111.67,23.02,24.99,31.77,41.1,93.2
29/04/2024,2024-04-29,58.5,8.7,148.67,130.66,-14.41,3.29,3.18,43.5,70.3
30/04/2024,2024-04-30,55.0,7.8,141.66,141.39,14.41,14.29,17.43,45.3,72.5
01/05/2024,2024-05-01,52.5,6.2,117.71,120.85,37.24,33.65,30.86,43.6,68.4
02/05/2024,2024-05-02,64.7,6.9,106.62,139.03,56.84,24.0,41.77,45.4,84.7
03/05/2024,2024-05-03,57.0,7.3,128.29,143.35,34.94,19.48,27.55,42.2,72.0
04/05/2024,2024-05-04,52.0,6.3,120.41,128.39,31.18,22.79,24.71,45.4,59.0
05/05/2024,2024-05-05,47.3,6.2,131.47,121.25,9.48,19.34,16.17,38.7,52.7
06/05/2024,2024-05-06,64.5,8.6,132.71,133.83,11.1,9.66,14.48,45.6,95.7
07/05/2024,2024-05-07,59.8,6.6,111.13,136.34,39.13,13.56,33.97,39.7,85.7
08/05/2024,2024-05-08,57.3,6.6,115.7,135.26,33.71,13.77,25.76,40.4,87.0
09/05/2024,2024-05-09,72.2,7.3,101.61,136.91,44.46,8.82,33.26,48.1,101.9
10/05/2024,2024-05-10,73.3,6.7,91.44,136.13,54.3,9.26,39.89,55.4,89.7
11/05/2024,2024-05-11,63.1,5.8,92.07,119.61,46.22,18.32,38.64,45.6,92.2
12/05/2024,2024-05-12,60.2,5.8,96.11,110.62,32.45,17.58,30.46,42.5,73.5
13/05/2024,2024-05-13,54.3,6.6,121.31,138.38,33.33,15.91,26.02,41.4,74.3
14/05/2024,2024-05-14,50.9,6.7,131.32,139.16,27.74,19.5,21.17,41.8,60.3
15/05/2024,2024-05-15,59.2,7.1,120.06,139.55,31.99,12.16,24.33,46.6,75.1
16/05/2024,2024-05-16,74.8,9.1,121.26,142.21,26.23,4.98,23.47,46.6,115.9
17/05/2024,2024-05-17,60.2,7.8,129.13,138.94,17.12,6.96,19.22,44.4,76.7
18/05/2024,2024-05-18,58.5,6.3,107.99,124.19,31.08,14.54,26.61,43.9,85.0
19/05/2024,2024-05-19,61.6,5.9,95.71,112.13,31.41,14.65,30.11,44.3,88.3
20/05/2024,2024-05-20,70.0,7.5,106.84,133.48,37.28,10.32,29.35,52.1,93.9
21/05/2024,2024-05-21,65.2,7.3,112.66,139.99,39.23,11.59,28.49,50.8,83.9
22/05/2024,2024-05-22,68.6,7.1,103.87,139.35,47.04,11.24,34.16,54.4,89.2
23/05/2024,2024-05-23,70.1,7.9,112.07,136.47,36.55,11.83,27.49,45.7,97.9
24/05/2024,2024-05-24,82.2,8.4,102.66,135.71,43.68,10.31,34.12,54.6,119.0
25/05/2024,2024-05-25,69.2,6.2,88.95,119.33,48.08,17.33,40.3,47.0,98.3
26/05/2024,2024-05-26,66.8,5.6,83.66,110.84,42.95,15.43,38.75,48.2,96.2
27/05/2024,2024-05-27,64.9,6.9,105.61,131.87,40.14,13.55,30.58,50.2,75.5
28/05/2024,2024-05-28,72.8,7.2,99.39,137.37,48.6,10.29,35.65,51.7,87.3
29/05/2024,2024-05-29,71.8,7.1,99.24,138.18,48.42,9.15,35.18,52.9,92.4
30/05/2024,2024-05-30,67.7,6.4,94.28,122.66,42.7,13.98,34.83,50.0,81.4
31/05/2024,2024-05-31,60.6,6.7,111.19,131.1,32.35,12.07,25.08,50.5,74.5
01/06/2024,2024-06-01,57.6,6.3,109.06,121.55,27.33,14.46,23.04,46.5,76.0
02/06/2024,2024-06-02,60.5,6.1,100.83,114.88,29.5,15.11,26.8,44.7,83.4
03/06/2024,2024-06-03,85.2,8.9,104.92,137.37,36.41,3.69,27.83,48.2,130.9
04/06/2024,2024-06-04,111.5,12.7,114.27,140.44,30.99,4.53,22.58,76.3,164.7
05/06/2024,2024-06-05,102.2,11.4,111.08,141.3,39.32,8.77,28.33,62.3,162.2
06/06/2024,2024-06-06,87.2,7.5,86.37,141.6,63.34,7.79,44.74,62.6,112.5
07/06/2024,2024-06-07,68.4,6.9,100.71,145.3,54.84,9.91,37.84,50.5,90.7
08/06/2024,2024-06-08,75.4,6.1,80.31,123.78,49.72,5.95,40.17,56.6,95.6
09/06/2024,2024-06-09,94.3,5.0,53.44,113.53,78.23,17.77,68.9,70.2,123.2
10/06/2024,2024-06-10,74.0,5.5,73.95,116.1,50.03,7.57,43.09,52.9,105.8
11/06/2024,2024-06-11,71.3,6.6,91.94,132.82,52.2,10.99,39.3,54.4,86.5
12/06/2024,2024-06-12,70.5,6.7,95.44,137.13,56.46,14.44,41.18,56.4,79.5
13/06/2024,2024-06-13,72.9,7.1,97.8,134.01,49.31,12.74,36.8,57.5,97.9
14/06/2024,2024-06-14,65.5,6.5,99.04,139.88,56.46,15.25,40.36,50.5,90.5
15/06/2024,2024-06-15,55.5,5.8,105.37,119.83,36.56,21.73,30.51,46.8,62.0
16/06/2024,2024-06-16,63.4,5.7,90.23,113.28,41.57,18.18,36.69,51.0,75.5
17/06/2024,2024-06-17,77.9,7.0,90.22,139.41,56.23,6.76,40.33,62.9,104.8
18/06/2024,2024-06-18,88.3,7.6,85.73,137.54,60.11,8.0,43.71,68.0,114.6
19/06/2024,2024-06-19,81.8,6.9,84.37,136.93,61.38,8.53,44.83,57.2,104.6
20/06/2024,2024-06-20,74.7,7.1,95.38,137.68,55.56,12.95,40.55,59.3,90.3
21/06/2024,2024-06-21,75.3,7.3,96.65,136.13,52.96,13.16,38.91,53.3,96.2
22/06/2024,2024-06-22,65.1,5.9,90.77,121.14,51.86,21.12,42.81,46.6,76.5
23/06/2024,2024-06-23,67.3,5.6,82.68,114.18,48.17,16.35,42.19,53.1,83.7
24/06/2024,2024-06-24,77.3,6.8,87.69,132.56,53.77,8.6,40.56,57.8,90.3
25/06/2024,2024-06-25,77.1,7.3,94.18,145.16,57.89,6.61,39.88,63.3,94.8
26/06/2024,2024-06-26,83.0,7.1,85.82,138.97,63.27,9.83,45.52,66.0,98.7
27/06/2024,2024-06-27,81.0,6.7,82.42,143.04,67.12,6.23,46.92,58.0,102.9
28/06/2024,2024-06-28,88.6,6.8,76.58,145.07,74.25,5.49,51.18,67.8,111.7
29/06/2024,2024-06-29,74.5,6.1,81.9,123.89,56.83,14.54,45.87,54.6,98.8
30/06/2024,2024-06-30,76.9,5.8,75.48,114.35,58.17,18.95,50.87,55.3,110.8
01/07/2024,2024-07-01,75.3,6.1,81.39,134.87,68.0,14.21,50.42,55.9,93.0
02/07/2024,2024-07-02,76.3,6.6,86.22,144.19,70.97,12.69,49.22,54.8,95.1
03/07/2024,2024-07-03,78.8,6.9,87.2,145.19,70.92,12.6,48.85,59.6,96.9
04/07/2024,2024-07-04,99.8,8.9,89.52,149.47,67.85,7.58,45.39,74.1,147.0
05/07/2024,2024-07-05,92.9,9.2,99.28,149.06,61.74,11.63,41.42,48.5,139.4
06/07/2024,2024-07-06,53.5,6.2,115.16,124.76,28.94,18.96,23.42,47.1,63.8
07/07/2024,2024-07-07,61.8,6.0,96.53,112.78,35.44,18.82,32.09,47.1,81.2
08/07/2024,2024-07-08,75.1,6.9,92.28,136.0,53.87,9.83,39.61,58.1,109.8
09/07/2024,2024-07-09,99.9,9.0,89.76,146.55,68.44,11.31,46.7,71.0,139.2
10/07/2024,2024-07-10,128.5,12.4,96.3,144.93,58.63,9.68,40.45,107.6,151.2
11/07/2024,2024-07-11,96.6,10.1,104.55,146.14,54.73,12.8,37.45,52.8,130.8
12/07/2024,2024-07-12,74.7,6.8,91.13,143.44,58.7,6.08,40.92,58.3,87.5
13/07/2024,2024-07-13,73.9,5.9,79.69,123.44,58.38,14.27,47.29,50.6,95.3
14/07/2024,2024-07-14,72.9,5.5,76.03,116.07,54.13,13.75,46.63,47.6,119.2
15/07/2024,2024-07-15,85.6,8.4,98.27,137.14,57.76,18.52,42.12,52.1,124.2
16/07/2024,2024-07-16,91.2,8.4,92.34,140.05,57.8,9.75,41.27,59.9,137.6
17/07/2024,2024-07-17,114.0,10.4,91.12,140.96,59.3,9.15,42.07,87.6,156.4
18/07/2024,2024-07-18,158.8,16.0,100.65,141.88,45.6,4.12,32.14,125.9,219.2
19/07/2024,2024-07-19,162.2,19.0,117.02,143.51,36.13,9.37,25.97,106.3,225.6
20/07/2024,2024-07-20,95.1,11.2,117.84,129.53,24.82,12.79,20.64,47.9,158.0
21/07/2024,2024-07-21,98.6,8.4,85.01,115.64,49.98,18.97,43.22,53.7,128.6
22/07/2024,2024-07-22,109.2,10.9,100.16,142.66,53.43,10.57,37.45,57.1,184.7
23/07/2024,2024-07-23,131.3,12.6,95.82,153.53,63.85,5.85,41.59,97.5,165.7
24/07/2024,2024-07-24,126.7,12.2,96.62,155.86,66.36,6.81,42.58,96.5,171.7
25/07/2024,2024-07-25,113.3,12.4,109.79,151.23,56.15,14.35,37.13,87.0,139.3
26/07/2024,2024-07-26,104.6,12.6,120.11,147.39,37.13,9.52,25.19,77.7,130.4
27/07/2024,2024-07-27,118.1,11.9,100.75,129.38,42.21,13.25,32.63,90.8,158.2
28/07/2024,2024-07-28,124.4,10.4,83.65,121.65,54.7,16.35,44.97,108.9,148.3
29/07/2024,2024-07-29,168.1,18.4,109.52,149.85,42.71,2.14,28.5,128.3,216.4
30/07/2024,2024-07-30,153.4,15.8,103.25,148.31,58.76,13.38,39.62,122.4,196.1
31/07/2024,2024-07-31,149.8,14.7,97.83,148.49,56.62,5.69,38.13,101.8,210.1
01/08/2024,2024-08-01,128.0,13.5,105.43,145.9,49.7,8.91,34.06,59.7,185.0
02/08/2024,2024-08-02,75.8,8.6,113.38,141.71,42.93,14.22,30.29,55.9,100.2
03/08/2024,2024-08-03,87.0,7.7,88.44,125.34,51.29,14.03,40.92,66.0,120.4
04/08/2024,2024-08-04,114.7,10.0,87.23,119.0,44.72,12.61,38.01,73.7,159.2
05/08/2024,2024-08-05,118.7,13.5,113.59,138.19,37.02,12.1,27.14,79.6,161.9
06/08/2024,2024-08-06,116.1,12.3,106.26,141.99,45.61,9.52,32.12,80.2,148.6
07/08/2024,2024-08-07,122.3,12.0,98.06,143.91,57.04,10.84,39.64,89.1,183.7
08/08/2024,2024-08-08,123.7,11.6,94.09,142.78,55.57,6.56,38.92,82.0,159.4
09/08/2024,2024-08-09,127.8,12.0,94.11,143.62,56.66,6.83,39.45,85.4,161.2
10/08/2024,2024-08-10,115.9,10.2,88.12,130.92,54.54,11.42,41.66,93.9,139.7
11/08/2024,2024-08-11,126.0,10.1,80.22,120.97,55.35,14.25,45.75,85.3,207.1
12/08/2024,2024-08-12,111.9,11.8,105.74,133.38,39.54,11.55,29.65,72.3,162.9
13/08/2024,2024-08-13,102.1,12.1,118.8,134.22,21.58,5.83,16.55,78.1,132.6
14/08/2024,2024-08-14,116.0,11.6,99.57,132.4,42.41,9.24,32.03,89.9,145.3
15/08/2024,2024-08-15,89.1,7.7,86.13,122.47,54.08,17.37,44.16,53.3,124.6
16/08/2024,2024-08-16,127.0,11.5,90.68,131.48,53.62,12.46,40.79,81.0,185.9
17/08/2024,2024-08-17,88.1,9.1,103.12,126.31,35.09,11.55,27.79,50.5,139.0
18/08/2024,2024-08-18,90.7,8.6,94.5,120.65,40.97,14.47,33.96,60.2,113.5
19/08/2024,2024-08-19,90.5,8.9,98.04,133.17,48.64,13.18,36.53,52.2,125.4
20/08/2024,2024-08-20,103.8,11.8,113.33,136.09,34.13,11.05,25.33,79.0,136.4
21/08/2024,2024-08-21,106.2,10.3,96.78,137.42,53.5,12.53,38.93,90.6,120.9
22/08/2024,2024-08-22,111.2,11.8,105.99,133.86,33.92,5.76,25.34,77.5,154.2
23/08/2024,2024-08-23,122.0,11.6,95.14,134.62,49.76,9.95,36.96,85.9,170.4
24/08/2024,2024-08-24,92.0,7.9,86.05,124.19,53.15,14.65,42.8,55.5,135.4
25/08/2024,2024-08-25,92.9,8.4,90.41,114.58,45.66,21.14,39.85,66.1,120.2
26/08/2024,2024-08-26,123.6,10.5,84.58,132.87,57.52,8.93,43.29,96.5,154.6
27/08/2024,2024-08-27,112.8,10.3,91.19,136.34,51.42,5.97,37.72,82.8,145.7
28/08/2024,2024-08-28,124.2,12.4,99.53,136.93,45.65,7.96,33.34,98.7,157.8
29/08/2024,2024-08-29,119.0,10.9,91.26,139.11,53.58,5.44,38.51,94.0,163.7
30/08/2024,2024-08-30,123.0,10.2,82.6,137.29,68.5,13.48,49.89,100.2,144.0
31/08/2024,2024-08-31,136.2,10.7,78.74,125.78,61.35,13.98,48.78,86.4,217.7
01/09/2024,2024-09-01,119.2,11.5,96.76,118.03,35.92,14.3,30.62,82.9,194.4
02/09/2024,2024-09-02,126.3,15.0,118.49,139.18,28.61,7.62,21.85,95.8,178.1
03/09/2024,2024-09-03,125.6,14.2,112.78,139.47,35.48,8.47,25.72,91.2,168.8
04/09/2024,2024-09-04,115.3,12.1,105.27,140.38,46.83,11.37,33.36,77.5,139.2
05/09/2024,2024-09-05,112.1,11.6,103.78,141.79,47.75,9.42,33.67,72.9,173.7
06/09/2024,2024-09-06,105.4,11.6,109.7,139.29,40.83,10.9,29.34,81.6,145.3
07/09/2024,2024-09-07,117.0,11.1,95.06,123.79,44.31,15.27,35.8,83.3,164.5
08/09/2024,2024-09-08,103.4,8.7,84.19,114.76,51.54,20.61,44.91,53.3,173.6
09/09/2024,2024-09-09,113.8,10.2,89.38,136.9,61.97,14.12,45.27,69.4,181.7
10/09/2024,2024-09-10,118.3,11.5,97.18,141.13,60.27,16.0,42.71,75.0,158.0
11/09/2024,2024-09-11,96.6,11.2,116.38,141.79,42.06,16.28,29.67,63.1,123.7
12/09/2024,2024-09-12,92.7,11.6,124.94,143.71,32.62,13.53,24.14,56.8,125.8
13/09/2024,2024-09-13,90.2,10.6,117.7,143.12,44.14,18.36,30.92,42.7,141.7
14/09/2024,2024-09-14,111.8,11.1,99.61,125.9,42.2,15.6,34.47,71.1,194.3
15/09/2024,2024-09-15,127.3,8.8,69.11,118.62,67.71,17.86,57.08,75.1,184.4
16/09/2024,2024-09-16,87.5,9.9,112.57,142.57,46.33,16.0,33.47,64.3,115.0
17/09/2024,2024-09-17,78.1,9.1,116.62,145.91,42.82,13.21,30.0,52.6,116.9
18/09/2024,2024-09-18,90.1,9.8,108.6,148.82,47.3,6.78,33.49,44.0,157.6
19/09/2024,2024-09-19,143.1,14.7,102.71,145.65,46.99,3.81,32.28,99.2,209.9
20/09/2024,2024-09-20,143.4,14.5,100.92,145.48,51.27,6.46,35.24,106.8,196.8
21/09/2024,2024-09-21,148.5,10.7,72.06,127.49,65.74,10.01,51.57,95.9,267.1
22/09/2024,2024-09-22,137.5,10.2,73.95,118.76,56.84,11.72,47.88,75.0,243.0
23/09/2024,2024-09-23,114.6,12.0,105.01,136.95,48.64,16.39,36.56,73.5,168.0
24/09/2024,2024-09-24,107.8,10.9,101.12,147.23,50.61,4.23,34.37,77.9,149.9
25/09/2024,2024-09-25,78.4,9.3,118.2,150.97,45.97,12.89,30.45,56.9,120.4
26/09/2024,2024-09-26,70.2,9.1,129.64,147.03,42.09,24.32,29.52,60.2,95.8
27/09/2024,2024-09-27,79.5,9.2,115.5,140.03,41.5,16.62,29.64,55.3,106.0
28/09/2024,2024-09-28,83.2,7.4,89.04,120.8,45.09,13.01,37.32,53.2,147.3
29/09/2024,2024-09-29,109.1,7.0,63.95,112.97,66.77,17.38,59.1,53.9,207.7
30/09/2024,2024-09-30,122.0,11.2,91.45,137.17,57.38,11.34,41.83,73.3,187.4
01/10/2024,2024-10-01,127.1,13.7,107.76,147.73,51.1,10.83,34.73,76.1,193.5
02/10/2024,2024-10-02,84.2,10.0,118.14,151.46,47.94,14.27,31.65,51.0,133.4
03/10/2024,2024-10-03,121.8,11.8,97.11,149.01,72.06,19.81,48.36,59.4,193.2
04/10/2024,2024-10-04,120.3,10.3,85.44,147.17,70.22,8.16,47.71,61.8,181.3
05/10/2024,2024-10-05,78.0,8.0,102.12,130.38,46.98,18.35,36.03,42.7,129.3
06/10/2024,2024-10-06,63.1,7.8,123.14,124.97,30.63,28.42,24.75,39.5,82.0
07/10/2024,2024-10-07,64.8,8.8,135.26,141.42,12.54,6.11,11.13,41.0,115.1
08/10/2024,2024-10-08,63.1,9.1,144.06,148.39,28.62,23.93,21.36,47.9,73.4
09/10/2024,2024-10-09,68.6,10.7,155.61,144.39,6.3,17.2,9.09,51.2,87.3
10/10/2024,2024-10-10,87.7,8.6,98.28,141.08,53.15,10.06,37.68,54.1,136.6
11/10/2024,2024-10-11,56.4,9.2,163.0,147.33,-2.77,12.61,8.11,47.6,76.8
12/10/2024,2024-10-12,74.8,8.6,115.35,125.72,33.68,22.98,26.89,58.3,96.5
13/10/2024,2024-10-13,76.4,9.0,118.12,115.89,20.7,22.6,18.48,61.9,106.0
14/10/2024,2024-10-14,107.2,12.9,120.05,136.92,19.02,1.91,16.84,92.9,139.8
